,Decimal_latitude,Decimal_longitude,StationNumber,station_name,Date/Time,water_temp_c,"Turbid- ity, NTU","Dis- solvedoxygen, mg/L","pH, water,unfltrd field, std units","Salin- ity, water,unfltrd ppth","Total nitro- gen, water,unfltrd mg/L","Ammonia water, fltrd, mg/L as N","Nitrite water, fltrd, mg/L as N","Nitrate water, fltrd, mg/L as N","Phos- phate, water,unfltrd mg/L","Ortho- phos- phate, water, fltrd, mg/L as P","Hard- ness, water,mg/L as CaCO3","Calcium water, fltrd, mg/L","Magnes- ium, water, fltrd, mg/L","Sodium, water, fltrd, mg/L","Chlor- ide, water, fltrd, mg/L","Sulfate water, fltrd, mg/L","Fluor- ide, water, fltrd, mg/L","Copper, water, fltrd, ug/L","Zinc, water, fltrd, ug/L","PCBs, water,unfltrd g/d","Rhod- amine WT, water,unfltrd ug/L","Rn-222, water,unfltrd dpm/L","E coli,definedsubstr. test, water, MPN/ 100 mL","Nitrate water,unfltrd field, mg/L","Inorg. nitro- gen,disslvd calcd, mg/L as N","Ortho- phos- phate,wat flt field, mg/L as P","Turbdty white light,det ang90+/-30corrctd NTRU","Chloro-phyll atrichro -maticmethod,uncorr, ug/L","Chlor- ine, free avail- able,wat unf mg/L","pH, water,unfltrd lab, std units","Ammonia water, fltrd,est. byregres, mg/L as N"
2016,42.67388889,-114.8091667,13095175,BRIGGS SPRING AT HEAD NEAR BUHL ID,07/14 13:30 MDT,14.9,--,8.9,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2017,42.7075,-114.8102778,13095500,BOX CANYON SPRINGS NR WENDELL ID,07/14 13:15 MDT,14.9,--,9.4,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2018,42.7075,-114.8177778,4242271144904,BOX CANYON SPRINGS BEL AQUEDUCT DIV NR WENDELL ID,04/18 13:45 MDT,14.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019,43.3233611,-114.10835,13150430,SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID,07/14 12:45 MDT,18.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,43.0022222,-115.2025,13154500,SNAKE RIVER AT KING HILL ID,07/14 12:45 MDT,21.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2021,42.26136944,-116.8684417,13176400,"EF OWYHEE RIVER AT CRUTCHER CROSSING, ID",07/14 13:00 MDT,23.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2022,43.3436111,-115.4775,13190500,SF BOISE RIVER AT ANDERSON RANCH DAM ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,43.55055556,-115.7219444,13192200,SF BOISE RIVER AT NEAL BRIDGE NR ARROWROCK DAM ID,07/14 13:45 MDT,11.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024,43.67735278,-116.7011306,13211205,"BOISE RIVER AT CALDWELL, ID",07/14 12:30 MDT,19.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025,43.67776944,-116.7054944,13211210,"BOISE RIVER ABV INDIAN CREEK AT CALDWELL, ID",07/14 12:30 MDT,20.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2026,43.78166667,-116.9727778,13213000,BOISE RIVER NR PARMA ID,10/17 08:15 MDT,--,--,9.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2027,46.00305556,-116.9169444,13317660,SNAKE RIVER AT McDUFF RAPIDS AT CHINA GARDEN ID,07/14 12:45 PDT,21.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2028,46.0970994,-116.9776495,13334300,"SNAKE RIVER NEAR ANATONE, WA",03/21 09:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2029,45.27110278,-117.211325,13325000,"EAST FORK WALLOWA RIVER NEAR JOSEPH, OR",07/14 11:45 PDT,10.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2030,45.6198669,-117.7265892,13331500,"MINAM RIVER AT MINAM, OR",07/14 12:00 PDT,18.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2031,46.65932575,-117.4262934,13343590,"LOWER GRANITE LK FOREBAY AT LOWER GRANITE DAM, WA",03/23 13:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2032,46.66606178,-117.4423834,13343595,"SNAKE RIVER (RIGHT BANK) BL LOWER GRANITE DAM, WA",07/10 13:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2033,46.58292469,-118.0243924,13343855,"LAKE BRYAN FOREBAY AT LITTLE GOOSE DAM, WA",09/02 11:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2034,46.5830522,-118.0430329,13343860,"SNAKE RIVER BELOW LITTLE GOOSE DAM, WA",07/13 16:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2035,46.5626405,-118.5344299,13352595,"LAKE H G WEST FOREBAY AT LOWER MONUMENTAL DAM, WA",09/01 12:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2036,46.5537292,-118.5488527,13352600,"SNAKE RIVER BELOW LOWER MONUMENTAL DAM, WA",07/14 12:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2037,46.25152478,-118.8774998,13352950,"LAKE SACAJAWEA FOREBAY AT ICE HARBOR DAM, WA",09/01 15:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2038,46.2421853,-118.9401224,13353010,"SNAKE RIVER BL GOOSE ISLAND BL ICE HARBOR DAM, WA",10/03 10:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2039,44.27888889,-114.7338889,13296000,YANKEE FORK SALMON RIVER NR CLAYTON ID,07/14 13:15 MDT,12.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2040,45.3225,-114.44,13307000,SALMON RIVER NR SHOUP ID,07/14 13:30 MDT,19.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2041,44.68879167,-113.3704056,13304050,Big Timber Creek Abv Mouth at Leadore ID,07/14 12:45 MDT,14.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2042,44.9057222,-115.3295,13311000,"EF OF SF SALMON RIVER AT STIBNITE, ID",07/14 13:00 MDT,11.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2043,44.9363611,-115.3372222,13311450,"SUGAR CREEK NR STIBNITE, ID",07/14 13:15 MDT,11.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2044,46.13005278,-115.9481306,13337099,CLEAR CK AT KOOSKIA NATIONAL FISH HATCHERY,07/10 07:00 PDT,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2045,46.4783333,-116.2575,13340000,CLEARWATER RIVER AT OROFINO ID,07/14 12:15 PDT,23.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2046,46.50027778,-116.3925,13341050,CLEARWATER RIVER NR PECK ID,07/14 12:30 PDT,11.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2047,46.4483333,-116.8275,13342500,CLEARWATER RIVER AT SPALDING ID,07/14 12:00 PDT,12.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2048,46.84055556,-115.621111,13340600,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,07/14 11:45 PDT,19.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2049,46.5043462,-116.3204192,13341000,NF CLEARWATER RIVER AT AHSAHKA ID,10/04 17:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2050,45.9412437,-119.2930719,14019220,"COLUMBIA RIVER AT MCNARY DAM LOCK NR UMATILLA, OR",09/06 09:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2051,45.93345486,-119.3263758,14019240,"COLUMBIA RIVER BELOW MCNARY DAM NEAR UMATILLA, OR",10/03 07:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2052,45.7204025,-120.6947814,454314120413701,"COLUMBIA RIVER AT JOHN DAY DAM NAVIGATION LOCK, WA",07/14 12:00 PDT,21.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2053,45.9029103,-119.3269618,14033500,"UMATILLA RIVER NEAR UMATILLA, OR",07/14 12:30 PDT,27.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2054,45.34068289,-119.5158544,14034470,"WILLOW CREEK ABV WILLOW CR LAKE, NR HEPPNER, OR",07/14 12:45 PDT,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2055,45.3504062,-119.5500218,14034500,"WILLOW CREEK AT HEPPNER, OR",07/14 12:45 PDT,18.7,--,--,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2056,45.34480556,-119.5374722,452041119321500,"WILLOW LAKE MET STATION, AT HEPPNER, OR",09/13 19:12 PDT,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2057,45.60827778,-121.1899167,14105700,"COLUMBIA RIVER AT THE DALLES, OR",07/14 12:00 PDT,21.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2058,45.61984338,-121.1211812,453712121071200,"COLUMBIA RIVER AT THE DALLES DAM FOREBAY, WA",07/14 12:00 PDT,21.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2059,45.6456726,-121.9400813,453845121562000,"COLUMBIA RIVER AT BONNEVILLE DAM FOREBAY, WA",07/14 12:00 PDT,21.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2060,45.7134579,-120.710893,454249120423500,"COLUMBIA RIVER, RIGHT BANK, NEAR CLIFFS, WA",07/14 12:00 PDT,21.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2061,44.692625,-118.7943083,14043840,"MF JOHN DAY RIVER ABV CAMP CREEK, NR GALENA, OR",07/14 12:30 PDT,21.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2062,44.7267988,-120.301965,14046778,"BRIDGE CR ABV COYOTE CANYON NR MITCHELL, OR",07/14 12:30 PDT,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2063,44.03711389,-121.6327694,14070615,"M F TUMALO CREEK ABV PROWELL SPRINGS, NR BEND, OR",07/14 12:15 PDT,9.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2064,44.03721667,-121.632986,14070620,"PROWELL SPRINGS DIVERSION POOL, NEAR BEND, OR",07/14 12:15 PDT,5.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2065,44.03706667,-121.6325889,14070621,"DIVERSION CANAL TO BRIDGE CREEK, NEAR BEND, OR",07/14 12:15 PDT,4.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2066,44.03722778,-121.6325639,14070624,"M F TUMALO CREEK BLW PROWELL SPRINGS, NR BEND, OR",07/14 12:15 PDT,10.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2067,44.0310833,-121.5678333,14070900,"BRIDGE CREEK BELOW INTAKE, NEAR BEND, OR",07/14 12:45 PDT,7.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2068,44.4987293,-121.3211558,14076500,"DESCHUTES RIVER NEAR CULVER, OR",07/14 12:00 PDT,15.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2069,44.6262275,-121.4839433,14091500,"METOLIUS RIVER NEAR GRANDVIEW, OR",07/14 12:00 PDT,9.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2070,44.4923407,-121.298377,14087400,"CROOKED RIVER BELOW OPAL SPRINGS, NEAR CULVER, OR",07/14 12:00 PDT,13.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2071,44.72595225,-121.2469939,14092500,"DESCHUTES RIVER NEAR MADRAS, OR",07/14 12:30 PDT,13.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2072,45.6220678,-120.9056203,14103000,"DESCHUTES RIVER AT MOODY, NEAR BIGGS, OR",07/14 11:45 PDT,19.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2073,45.4709515,-121.8653567,14138720,"BULL RUN RIVER AT LOWER FLUME NR BRIGHTWOOD, OR",07/14 12:30 PDT,6.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2074,45.4981743,-122.0123049,14138850,"BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",07/14 12:00 PDT,13.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2075,45.48011889,-122.0256385,14138870,"FIR CREEK NEAR BRIGHTWOOD, OR",07/14 11:45 PDT,12.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2076,45.4942856,-122.0359167,14138900,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",07/14 11:45 PDT,10.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2077,45.444564,-122.1095292,14139800,"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",07/14 11:45 PDT,14.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2078,45.43175906,-122.19542,14140020,"BULL RUN R AT LARSON'S BRIDGE, NEAR BULL RUN, OR",07/14 11:45 PDT,15.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2079,45.41539777,-122.1714746,14141500,"LITTLE SANDY RIVER NEAR BULL RUN, OR",07/14 12:15 PDT,16.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2080,45.57734108,-122.3787027,453439122223900,"COLUMBIA RIVER, RIGHT BANK, AT WASHOUGAL, WA",09/24 12:00 PDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2081,45.60817305,-122.0384174,453630122021400,"COLUMBIA RIVER, LEFT BANK, NEAR DODSON, OR",07/14 12:00 PDT,21.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2082,45.6456726,-121.945637,453845121564001,"COLUMBIA RIVER AT CASCADE ISLAND, WA",07/14 12:00 PDT,21.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2083,43.60178867,-122.4575474,14144800,"MIDDLE FORK WILLAMETTE RIVER NR OAKRIDGE, OR",07/14 12:40 PDT,15.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2084,43.6804006,-122.3705999,14144900,"HILLS CR AB HILLS CR RES, NR OAKRIDGE, OR",07/14 12:15 PDT,14.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2085,43.72095655,-122.4378256,14145500,"MF WILLAMETTE RIVER ABV SALT CRK, NEAR OAKRIDGE,OR",07/14 12:35 PDT,10.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2086,43.7567902,-122.5053292,14147500,"N FK OF M FK WILLAMETTE R NR OAKRIDGE, OR",09/25 17:02 PDT,-0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2087,43.80123517,-122.5608879,14148000,"MF WILLAMETTE RIVER BLW N FORK, NR OAKRIDGE, OR.",07/14 12:40 PDT,15.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2088,43.9456815,-122.8372967,14150000,"MIDDLE FORK WILLAMETTE RIVER NEAR DEXTER, OR",07/14 12:45 PDT,16.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2089,43.9672222,-122.6297222,14150290,"FALL CREEK ABOVE NORTH FORK, NEAR LOWELL, OR",07/14 12:15 PDT,21.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2090,43.9142924,-122.6886762,14150800,"WINBERRY CREEK NEAR LOWELL,OR",07/14 12:40 PDT,19.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2091,43.94429299,-122.774794,14151000,"FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR",07/14 12:40 PDT,21.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2092,43.99818166,-122.9059126,14152000,"MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR",07/14 12:45 PDT,17.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2093,43.64151015,-123.0859089,14152500,"COAST FORK WILLAMETTE AT LONDON, OR",07/14 12:30 PDT,20.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2094,43.72067785,-123.0497994,14153500,"COAST FORK WILLAMETTE R BLW COTTAGE GROVE DAM, OR",07/14 12:40 PDT,14.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2095,43.7359565,-122.8734019,14154500,"ROW RIVER ABOVE PITCHER CREEK, NEAR DORENA, OR",07/14 12:40 PDT,23.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2096,43.7929012,-122.9914655,14155500,"ROW RIVER NEAR COTTAGE GROVE, OR",07/14 12:40 PDT,14.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2097,44.09166667,-123.116111,14158100,"WILLAMETTE RIVER AT OWOSSO BRIDGE AT EUGENE, OR",07/14 12:15 PDT,18.2,--,9.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2098,44.27040126,-123.1737036,14166000,"WILLAMETTE RIVER AT HARRISBURG, OR",07/14 12:45 PDT,20.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2099,44.12345657,-123.2998173,14169000,"LONG TOM RIVER NEAR ALVADORE, OR",07/14 12:45 PDT,22.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2100,44.31290047,-123.2964859,14170000,"LONG TOM RIVER AT MONROE, OR",07/14 12:45 PDT,24.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2101,44.6387328,-123.1067616,14174000,"WILLAMETTE RIVER AT ALBANY, OR",07/14 10:45 PDT,21.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2102,44.28638889,-122.0368056,14158740,"MCKENZIE RIVER BL PAYNE CR, NR BELKNAP SPRINGS, OR",07/14 12:00 PDT,6.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2103,44.3345666,-122.0470074,14158790,"SMITH RIVER ABV SMITH R RESV,NR BELKNAP SPRNGS,OR",07/14 11:45 PDT,13.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2104,44.28988889,-122.0485833,14158798,SMITH RIVER ABV TRAIL BRDG RESV NR BELKNAP SPRINGS,07/14 12:00 PDT,11.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2105,44.2679001,-122.0497826,14158850,"MCKENZIE R BLW TRAIL BR DAM NR BELKNAP SPRINGS, OR",07/14 12:30 PDT,--,--,11.6,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2106,44.047067,-122.2178245,14159200,SO FK MCKENZIE RIVER ABV COUGAR LAKE NR RAINBOW OR,07/14 12:00 PDT,11.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2107,44.13595817,-122.248391,14159500,"SOUTH FORK MCKENZIE RIVER NEAR RAINBOW, OR",07/14 12:30 PDT,17.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2108,44.2179043,-122.2650676,14161100,"BLUE RIVER BELOW TIDBITS CREEK, NR BLUE RIVER, OR",07/14 12:00 PDT,15.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2109,44.2095708,-122.256733,14161500,"LOOKOUT CREEK NEAR BLUE RIVER, OR",07/14 12:30 PDT,14.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2110,44.1845,-122.3148056,14162050,"NF QUARTZ CREEK NEAR BLUE RIVER, OR",07/14 12:30 PDT,17.6,--,9.3,7.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2111,44.16234819,-122.3331192,14162200,"BLUE RIVER AT BLUE RIVER, OR",07/14 12:30 PDT,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2112,44.1233611,-122.3787222,14162450,"QUARTZ CREEK NEAR FINN ROCK, OR",07/14 12:30 PDT,22.3,--,8.6,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2113,44.1248487,-122.47062,14162500,"MCKENZIE RIVER NEAR VIDA, OR",07/14 12:45 PDT,14.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2114,44.1460861,-122.5730333,14163000,"GATE CREEK AT VIDA, OR",07/14 12:30 PDT,22.2,--,9.0,8.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2115,44.0698492,-122.7711874,14163900,"MCKENZIE RIVER NEAR WALTERVILLE, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,44.07066667,-122.8846667,14164550,"CAMP CRK AT CAMP CRK RD BRIDGE, NR SPRINGFIELD, OR",07/14 12:00 PDT,20.2,--,7.2,7.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2117,44.059348,-122.9196644,14164700,"CEDAR CREEK AT SPRINGFIELD, OR",07/14 12:30 PDT,21.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2118,44.0712365,-122.9645273,14164900,"McKENZIE RIVER ABV HAYDEN BR, AT SPRINGFIELD,OR",07/14 12:15 PDT,17.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2119,44.11305556,-123.0469722,14165500,"MCKENZIE RIVER NEAR COBURG, OR",07/14 12:40 PDT,17.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
